yaw, pitch, roll, rawX (accel), rawY, rawZ, tmp36, Time (HH:MM:SS), Date (MM/DD/YY),GPS Fix, Fix Quality, Latitude, Longitude, knots, altitude, # of satellite fixes
84.98,-1.89,-0.33,9.94,-5.91,215.04,23.89,14:59:35.390,8/28/14,1,1,4102.1074N, 8238.0761W,18.66,24931.40,8
86.32,-1.93,-0.85,13.72,-5.91,220.16,22.73,14:59:35.609,8/28/14,1,1,4102.1069N, 8238.0771W,18.84,24931.40,8
87.68,-1.98,-1.40,12.78,-5.91,221.18,22.15,14:59:35.796,8/28/14,1,1,4102.1054N, 8238.0781W,18.84,24931.30,8
89.04,-2.20,-1.81,12.78,-5.91,224.26,22.73,14:59:35.796,8/28/14,1,1,4102.1054N, 8238.0781W,18.86,24931.30,8
90.38,-2.50,-2.28,11.83,-5.91,227.33,24.47,14:59:36.0,8/28/14,1,1,4102.1044N, 8238.0791W,18.88,24931.30,8
91.70,-3.03,-2.68,12.78,-5.91,233.47,22.73,14:59:36.187,8/28/14,1,1,4102.1044N, 8238.0800W,18.88,24931.30,8
93.32,-3.61,-2.84,13.72,-5.91,241.66,22.73,14:59:36.187,8/28/14,1,1,4102.1044N, 8238.0800W,18.94,24931.30,8
94.81,-4.29,-2.87,12.78,-6.89,247.81,22.73,14:59:36.406,8/28/14,1,1,4102.1035N, 8238.0810W,19.00,24931.30,8
96.08,-4.80,-2.80,11.83,-6.89,252.93,22.73,14:59:36.609,8/28/14,1,1,4102.1025N, 8238.0810W,19.05,24931.30,8
97.54,-5.23,-2.26,13.72,-5.91,256.00,22.73,14:59:36.796,8/28/14,1,1,4102.1020N, 8238.0830W,19.09,24931.30,8
98.06,-5.38,-1.96,13.72,-7.88,254.98,22.73,14:59:36.984,8/28/14,1,1,4102.1010N, 8238.0839W,19.13,24931.20,8
98.42,-5.39,-1.64,13.72,-7.88,259.07,22.73,14:59:37.203,8/28/14,1,1,4102.1005N, 8238.0849W,19.13,24931.10,8
98.68,-5.42,-1.36,12.78,-7.88,260.10,22.73,14:59:37.203,8/28/14,1,1,4102.1005N, 8238.0849W,19.16,24931.10,8
98.82,-5.39,-1.13,13.72,-7.88,260.10,26.79,14:59:37.406,8/28/14,1,1,4102.1000N, 8238.0849W,19.16,24931.10,8
98.85,-5.27,-0.78,12.78,-7.88,259.07,23.89,14:59:37.406,8/28/14,1,1,4102.1000N, 8238.0849W,19.18,24931.10,8
98.80,-5.15,-0.40,12.78,-7.88,261.12,22.73,14:59:37.609,8/28/14,1,1,4102.0991N, 8238.0859W,19.18,24931.10,8
98.70,-5.08,-0.12,14.67,-7.88,265.22,22.73,14:59:37.796,8/28/14,1,1,4102.0981N, 8238.0869W,19.18,24931.00,8
98.54,-4.93,0.09,13.72,-7.88,263.17,27.95,14:59:37.796,8/28/14,1,1,4102.0981N, 8238.0869W,19.16,24931.00,8
98.35,-4.71,0.13,13.72,-6.89,262.14,22.73,14:59:38.0,8/28/14,1,1,4102.0976N, 8238.0878W,19.16,24931.00,8
98.13,-4.48,0.14,13.72,-7.88,261.12,22.73,14:59:38.0,8/28/14,1,1,4102.0976N, 8238.0878W,19.12,24931.00,8
97.86,-4.15,0.25,13.72,-7.88,260.10,22.73,14:59:38.203,8/28/14,1,1,4102.0976N, 8238.0888W,19.07,24930.90,8
97.56,-3.77,0.35,13.72,-7.88,260.10,26.79,14:59:38.406,8/28/14,1,1,4102.0971N, 8238.0898W,19.07,24930.90,8
97.26,-3.42,0.28,13.72,-6.89,257.02,22.73,14:59:38.406,8/28/14,1,1,4102.0971N, 8238.0898W,19.05,24930.90,8
96.94,-3.08,0.31,12.78,-7.88,256.00,22.73,14:59:38.593,8/28/14,1,1,4102.0966N, 8238.0908W,19.04,24930.80,8
96.63,-2.74,0.23,12.78,-6.89,256.00,22.73,14:59:38.796,8/28/14,1,1,4102.0966N, 8238.0927W,19.04,24930.80,8
96.37,-2.67,-0.04,13.72,-7.88,253.95,26.79,14:59:38.796,8/28/14,1,1,4102.0966N, 8238.0927W,19.04,24930.80,8
96.12,-2.50,-0.26,11.83,-6.89,249.86,22.73,14:59:39.0,8/28/14,1,1,4102.0961N, 8238.0937W,19.04,24930.80,8
95.91,-2.45,-0.47,11.83,-5.91,247.81,22.73,14:59:39.0,8/28/14,1,1,4102.0961N, 8238.0937W,19.06,24930.80,8
95.74,-2.47,-0.79,12.78,-6.89,247.81,26.79,14:59:39.203,8/28/14,1,1,4102.0957N, 8238.0947W,19.07,24930.70,8
95.60,-2.56,-1.06,14.67,-7.88,245.76,22.73,14:59:39.390,8/28/14,1,1,4102.0957N, 8238.0957W,19.07,24930.70,8
95.45,-2.58,-1.18,13.72,-6.89,240.64,22.73,14:59:39.390,8/28/14,1,1,4102.0957N, 8238.0957W,19.09,24930.70,8
95.30,-2.64,-1.38,12.78,-6.89,237.57,22.73,14:59:39.609,8/28/14,1,1,4102.0957N, 8238.0966W,19.14,24930.70,8
95.13,-2.72,-1.55,12.78,-7.88,234.50,27.37,14:59:39.796,8/28/14,1,1,4102.0952N, 8238.0976W,19.14,24930.70,8
94.93,-2.73,-1.61,12.78,-7.88,231.42,22.73,14:59:39.796,8/28/14,1,1,4102.0952N, 8238.0976W,19.18,24930.70,8
94.71,-2.80,-1.67,11.83,-6.89,227.33,22.73,14:59:40.0,8/28/14,1,1,4102.0947N, 8238.0986W,19.18,24930.60,8
94.50,-3.01,-1.76,10.88,-6.89,227.33,22.73,14:59:40.0,8/28/14,1,1,4102.0947N, 8238.0986W,19.22,24930.60,8
94.24,-3.22,-1.69,10.88,-6.89,228.35,26.79,14:59:40.187,8/28/14,1,1,4102.0942N, 8238.0996W,19.26,24930.60,8
93.99,-3.42,-1.61,11.83,-5.91,228.35,22.73,14:59:40.406,8/28/14,1,1,4102.0932N, 8238.1005W,19.26,24930.60,8
93.72,-3.61,-1.59,11.83,-6.89,228.35,22.73,14:59:40.406,8/28/14,1,1,4102.0932N, 8238.1005W,19.29,24930.60,8
93.46,-3.90,-1.55,11.83,-6.89,227.33,23.31,14:59:40.609,8/28/14,1,1,4102.0932N, 8238.1015W,19.29,24930.50,8
93.19,-4.10,-1.50,14.67,-3.94,229.38,23.31,14:59:40.609,8/28/14,1,1,4102.0932N, 8238.1015W,19.33,24930.50,8
92.93,-4.33,-1.44,10.88,-6.89,228.35,22.73,14:59:40.796,8/28/14,1,1,4102.0922N, 8238.1025W,19.39,24930.50,8
92.67,-4.52,-1.30,12.78,-4.92,227.33,22.73,14:59:40.984,8/28/14,1,1,4102.0917N, 8238.1025W,19.39,24930.50,8
92.40,-4.62,-1.07,11.83,-6.89,226.30,26.79,14:59:40.984,8/28/14,1,1,4102.0917N, 8238.1025W,19.72,24930.50,8
92.14,-4.78,-0.75,10.88,-6.89,227.33,22.73,14:59:41.203,8/28/14,1,1,4102.0913N, 8238.1035W,19.98,24930.50,8
91.92,-4.78,-0.58,12.78,-6.89,227.33,22.73,14:59:41.406,8/28/14,1,1,4102.0908N, 8238.1054W,19.98,24930.40,8
91.72,-4.74,-0.26,11.83,-6.89,229.38,22.73,14:59:41.406,8/28/14,1,1,4102.0908N, 8238.1054W,20.38,24930.40,8
91.56,-4.52,0.03,11.83,-6.89,231.42,27.37,14:59:41.609,8/28/14,1,1,4102.0903N, 8238.1064W,20.38,24930.40,8
91.48,-4.45,0.11,10.88,-6.89,231.42,22.73,14:59:41.609,8/28/14,1,1,4102.0903N, 8238.1064W,20.80,24930.40,8
91.48,-4.35,0.16,13.72,-6.89,232.45,22.73,14:59:41.796,8/28/14,1,1,4102.0893N, 8238.1074W,20.87,24930.40,8
91.54,-4.13,0.34,12.78,-5.91,230.40,22.73,14:59:42.0,8/28/14,1,1,4102.0888N, 8238.1083W,20.87,24930.40,8
91.70,-4.08,0.45,12.78,-6.89,229.38,25.63,14:59:42.0,8/28/14,1,1,4102.0888N, 8238.1083W,21.17,24930.40,8
91.96,-3.93,0.43,11.83,-7.88,228.35,22.73,14:59:42.203,8/28/14,1,1,4102.0888N, 8238.1093W,21.18,24930.50,8
92.29,-3.79,0.58,13.72,-5.91,229.38,22.73,14:59:42.406,8/28/14,1,1,4102.0883N, 8238.1103W,21.18,24930.50,8
92.71,-3.43,0.68,10.88,-6.89,226.30,22.73,14:59:42.406,8/28/14,1,1,4102.0883N, 8238.1103W,21.16,24930.50,8
93.26,-3.33,0.61,13.72,-6.89,227.33,23.31,14:59:42.593,8/28/14,1,1,4102.0878N, 8238.1113W,21.16,24930.40,8
93.88,-3.04,0.54,11.83,-6.89,225.28,22.73,14:59:42.593,8/28/14,1,1,4102.0878N, 8238.1113W,21.15,24930.40,8
94.59,-2.96,0.65,13.72,-5.91,229.38,22.73,14:59:42.796,8/28/14,1,1,4102.0869N, 8238.1123W,21.16,24930.40,8
95.38,-2.83,0.48,14.67,-5.91,230.40,23.31,14:59:43.0,8/28/14,1,1,4102.0869N, 8238.1132W,21.16,24930.30,8
96.25,-2.83,0.30,11.83,-6.89,232.45,22.73,14:59:43.0,8/28/14,1,1,4102.0869N, 8238.1132W,21.19,24930.30,8
97.13,-2.67,0.24,12.78,-7.88,235.52,22.73,14:59:43.203,8/28/14,1,1,4102.0854N, 8238.1152W,21.19,24930.30,8
98.04,-2.48,0.08,12.78,-4.92,240.64,22.73,14:59:43.203,8/28/14,1,1,4102.0854N, 8238.1152W,22.41,24930.30,8
98.95,-2.49,-0.21,15.62,-6.89,243.71,27.37,14:59:43.390,8/28/14,1,1,4102.0844N, 8238.1171W,23.91,24930.40,8
99.82,-2.34,-0.43,11.83,-6.89,243.71,22.73,14:59:43.609,8/28/14,1,1,4102.0830N, 8238.1191W,23.91,24930.40,8
100.66,-2.32,-0.63,14.67,-6.89,245.76,22.73,14:59:43.609,8/28/14,1,1,4102.0830N, 8238.1191W,24.81,24930.40,8
101.45,-2.27,-1.00,13.72,-6.89,248.83,22.73,14:59:43.796,8/28/14,1,1,4102.0825N, 8238.1201W,25.38,24930.40,8
102.17,-2.49,-1.16,14.67,-6.89,248.83,27.37,14:59:44.0,8/28/14,1,1,4102.0815N, 8238.1220W,25.38,24930.30,8
102.78,-2.48,-1.19,11.83,-6.89,244.74,22.73,14:59:44.0,8/28/14,1,1,4102.0815N, 8238.1220W,25.80,24930.30,8
103.32,-2.71,-1.35,13.72,-5.91,244.74,18.67,14:59:44.187,8/28/14,1,1,4102.0805N, 8238.1240W,25.80,24930.30,8
103.73,-2.82,-1.41,14.67,-6.89,247.81,22.73,14:59:44.187,8/28/14,1,1,4102.0805N, 8238.1240W,25.97,24930.30,8
104.01,-2.93,-1.42,13.72,-6.89,247.81,23.31,14:59:44.406,8/28/14,1,1,4102.0800N, 8238.1250W,26.05,24930.20,8
104.19,-3.04,-1.50,13.72,-6.89,243.71,22.73,14:59:44.609,8/28/14,1,1,4102.0795N, 8238.1259W,26.05,24930.20,8
104.24,-3.19,-1.60,12.78,-6.89,244.74,22.73,14:59:44.609,8/28/14,1,1,4102.0795N, 8238.1259W,26.10,24930.20,8
104.16,-3.27,-1.56,12.78,-6.89,245.76,27.95,14:59:44.796,8/28/14,1,1,4102.0791N, 8238.1279W,26.17,24930.20,8
103.93,-3.28,-1.48,12.78,-6.89,245.76,22.73,14:59:44.984,8/28/14,1,1,4102.0781N, 8238.1289W,26.17,24930.10,8
103.59,-3.40,-1.46,12.78,-6.89,246.78,22.73,14:59:44.984,8/28/14,1,1,4102.0781N, 8238.1289W,26.45,24930.10,8
103.10,-3.39,-1.29,13.72,-6.89,244.74,22.73,14:59:45.203,8/28/14,1,1,4102.0781N, 8238.1308W,26.45,24930.10,8
102.50,-3.45,-1.08,12.78,-6.89,245.76,27.95,14:59:45.203,8/28/14,1,1,4102.0781N, 8238.1308W,26.52,24930.10,8
101.82,-3.50,-1.06,11.83,-6.89,244.74,22.73,14:59:45.406,8/28/14,1,1,4102.0781N, 8238.1328W,26.57,24930.10,8
101.07,-3.56,-1.09,13.72,-6.89,244.74,22.73,14:59:45.609,8/28/14,1,1,4102.0781N, 8238.1337W,26.57,24930.10,8
100.23,-3.59,-0.95,12.78,-6.89,242.69,26.21,14:59:45.609,8/28/14,1,1,4102.0781N, 8238.1337W,26.78,24930.10,8
99.33,-3.52,-0.89,11.83,-5.91,241.66,23.31,14:59:45.796,8/28/14,1,1,4102.0781N, 8238.1367W,26.78,24930.00,8
98.41,-3.56,-0.90,11.83,-6.89,241.66,22.73,14:59:45.796,8/28/14,1,1,4102.0781N, 8238.1367W,26.96,24930.00,8
97.40,-3.41,-0.81,10.88,-6.89,239.62,22.73,14:59:46.0,8/28/14,1,1,4102.0781N, 8238.1386W,27.13,24930.00,8
96.38,-3.36,-0.74,12.78,-6.89,238.59,26.21,14:59:46.203,8/28/14,1,1,4102.0776N, 8238.1396W,27.13,24929.90,8
95.34,-3.26,-0.79,11.83,-6.89,237.57,23.31,14:59:46.203,8/28/14,1,1,4102.0776N, 8238.1396W,27.08,24929.90,8
94.29,-3.22,-0.73,12.78,-5.91,235.52,22.73,14:59:46.406,8/28/14,1,1,4102.0776N, 8238.1416W,27.02,24929.90,8
93.24,-3.07,-0.70,8.99,-6.89,235.52,18.67,14:59:46.593,8/28/14,1,1,4102.0766N, 8238.1425W,27.02,24929.90,8
92.24,-2.99,-0.83,12.78,-6.89,235.52,27.95,14:59:46.593,8/28/14,1,1,4102.0766N, 8238.1425W,26.94,24929.90,8
91.27,-3.04,-0.96,11.83,-6.89,230.40,22.73,14:59:46.796,8/28/14,1,1,4102.0766N, 8238.1445W,26.94,24929.80,8
90.35,-3.08,-1.01,11.83,-6.89,231.42,22.73,14:59:46.796,8/28/14,1,1,4102.0766N, 8238.1445W,26.90,24929.80,8
89.47,-3.17,-1.09,11.83,-6.89,225.28,23.31,14:59:47.0,8/28/14,1,1,4102.0756N, 8238.1455W,26.88,24929.70,8
88.64,-3.24,-1.23,12.78,-7.88,225.28,23.31,14:59:47.203,8/28/14,1,1,4102.0751N, 8238.1474W,26.88,24929.70,8
87.86,-3.27,-1.23,12.78,-6.89,222.21,22.73,14:59:47.203,8/28/14,1,1,4102.0751N, 8238.1474W,26.86,24929.70,8
87.11,-3.32,-1.25,10.88,-6.89,225.28,22.73,14:59:47.390,8/28/14,1,1,4102.0742N, 8238.1484W,27.09,24929.70,8
86.42,-3.41,-1.32,12.78,-6.89,224.26,27.37,14:59:47.609,8/28/14,1,1,4102.0737N, 8238.1494W,27.09,24929.60,8
85.80,-3.43,-1.31,11.83,-6.89,223.23,22.73,14:59:47.609,8/28/14,1,1,4102.0737N, 8238.1494W,27.15,24929.60,8
85.23,-3.42,-1.22,10.88,-6.89,223.23,22.73,14:59:47.796,8/28/14,1,1,4102.0732N, 8238.1513W,27.15,24929.60,8
84.75,-3.45,-1.21,12.78,-6.89,224.26,22.73,14:59:47.796,8/28/14,1,1,4102.0732N, 8238.1513W,27.44,24929.60,8
84.35,-3.51,-1.19,12.78,-5.91,227.33,27.37,14:59:48.0,8/28/14,1,1,4102.0727N, 8238.1533W,27.78,24929.50,8
84.05,-3.47,-1.07,12.78,-6.89,228.35,23.31,14:59:48.187,8/28/14,1,1,4102.0722N, 8238.1552W,27.78,24929.40,8
83.85,-3.45,-1.01,11.83,-6.89,230.40,22.73,14:59:48.187,8/28/14,1,1,4102.0722N, 8238.1552W,28.09,24929.40,8
83.78,-3.40,-1.04,12.78,-7.88,231.42,22.73,14:59:48.406,8/28/14,1,1,4102.0717N, 8238.1562W,28.15,24929.40,8
83.81,-3.37,-1.05,12.78,-6.89,232.45,25.05,14:59:48.406,8/28/14,1,1,4102.0717N, 8238.1562W,28.15,24929.40,8
83.98,-3.25,-1.09,13.72,-6.89,235.52,22.73,14:59:48.609,8/28/14,1,1,4102.0712N, 8238.1582W,28.21,24929.30,8
84.28,-3.18,-1.22,13.72,-6.89,235.52,22.73,14:59:48.796,8/28/14,1,1,4102.0712N, 8238.1601W,28.21,24929.20,8
84.68,-3.09,-1.37,12.78,-6.89,238.59,23.31,14:59:48.796,8/28/14,1,1,4102.0712N, 8238.1601W,28.26,24929.20,8
85.19,-3.04,-1.34,12.78,-4.92,239.62,23.89,14:59:48.984,8/28/14,1,1,4102.0708N, 8238.1611W,28.58,24929.70,8
85.80,-2.95,-1.44,14.67,-5.91,241.66,22.73,14:59:49.203,8/28/14,1,1,4102.0703N, 8238.1640W,28.58,24929.60,8
86.50,-2.99,-1.53,11.83,-6.89,238.59,22.73,14:59:49.203,8/28/14,1,1,4102.0703N, 8238.1640W,28.66,24929.60,8
87.25,-2.91,-1.59,12.78,-6.89,241.66,23.31,14:59:49.406,8/28/14,1,1,4102.0693N, 8238.1650W,28.66,24929.50,8
88.06,-2.98,-1.70,12.78,-6.89,242.69,23.31,14:59:49.406,8/28/14,1,1,4102.0693N, 8238.1650W,28.87,24929.50,8
88.91,-3.08,-1.88,15.62,-6.89,245.76,23.31,14:59:49.609,8/28/14,1,1,4102.0693N, 8238.1679W,28.91,24929.40,8
89.77,-3.20,-1.95,13.72,-4.92,246.78,22.73,14:59:49.796,8/28/14,1,1,4102.0688N, 8238.1689W,28.91,24929.30,8
90.61,-3.28,-1.97,14.67,-5.91,247.81,27.37,14:59:49.796,8/28/14,1,1,4102.0688N, 8238.1689W,28.94,24929.30,8
91.42,-3.44,-2.09,13.72,-7.88,247.81,23.31,14:59:50.0,8/28/14,1,1,4102.0683N, 8238.1708W,28.95,24929.20,8
92.19,-3.57,-2.13,14.67,-6.89,251.90,22.73,14:59:50.203,8/28/14,1,1,4102.0678N, 8238.1728W,28.95,24929.20,8
92.88,-3.60,-2.02,12.78,-5.91,250.88,22.73,14:59:50.203,8/28/14,1,1,4102.0678N, 8238.1728W,28.93,24929.20,8
93.51,-3.66,-2.01,13.72,-6.89,251.90,27.37,14:59:50.406,8/28/14,1,1,4102.0673N, 8238.1748W,28.93,24929.10,8
94.06,-3.85,-1.95,12.78,-6.89,250.88,23.31,14:59:50.406,8/28/14,1,1,4102.0673N, 8238.1748W,28.92,24929.10,8
94.53,-3.94,-1.80,12.78,-5.91,252.93,23.31,14:59:50.593,8/28/14,1,1,4102.0668N, 8238.1767W,28.92,24929.00,8
94.92,-4.01,-1.61,14.67,-5.91,253.95,23.31,14:59:50.796,8/28/14,1,1,4102.0668N, 8238.1777W,28.92,24928.90,8
95.25,-4.08,-1.52,13.72,-6.89,249.86,27.95,14:59:50.796,8/28/14,1,1,4102.0668N, 8238.1777W,28.91,24928.90,8
95.48,-4.13,-1.28,14.67,-6.89,251.90,22.73,14:59:51.0,8/28/14,1,1,4102.0664N, 8238.1806W,28.90,24928.80,8
95.66,-4.10,-1.20,12.78,-5.91,250.88,23.31,14:59:51.203,8/28/14,1,1,4102.0664N, 8238.1826W,28.90,24928.70,8
95.77,-4.15,-1.15,13.72,-5.91,250.88,25.63,14:59:51.203,8/28/14,1,1,4102.0664N, 8238.1826W,28.90,24928.70,8
95.80,-4.08,-1.03,12.78,-6.89,247.81,23.31,14:59:51.390,8/28/14,1,1,4102.0659N, 8238.1835W,28.90,24928.60,8
95.78,-3.94,-0.93,14.67,-6.89,248.83,23.31,14:59:51.390,8/28/14,1,1,4102.0659N, 8238.1835W,28.89,24928.60,8
95.70,-3.93,-0.94,12.78,-6.89,248.83,23.31,14:59:51.609,8/28/14,1,1,4102.0654N, 8238.1855W,28.88,24928.50,8
95.57,-3.83,-0.84,14.67,-7.88,247.81,25.63,14:59:51.796,8/28/14,1,1,4102.0654N, 8238.1865W,28.88,24928.40,8
95.38,-3.76,-0.71,13.72,-6.89,245.76,23.31,14:59:51.796,8/28/14,1,1,4102.0654N, 8238.1865W,28.87,24928.40,8
95.15,-3.65,-0.63,13.72,-5.91,247.81,23.31,14:59:52.0,8/28/14,1,1,4102.0644N, 8238.1884W,28.87,24928.30,8
94.89,-3.52,-0.57,12.78,-7.88,243.71,23.31,14:59:52.0,8/28/14,1,1,4102.0644N, 8238.1884W,28.85,24928.30,8
94.56,-3.34,-0.47,11.83,-6.89,240.64,27.95,14:59:52.187,8/28/14,1,1,4102.0644N, 8238.1904W,28.82,24928.20,8
94.23,-3.26,-0.51,12.78,-6.89,238.59,23.31,14:59:52.406,8/28/14,1,1,4102.0639N, 8238.1914W,28.82,24928.10,8
93.87,-3.14,-0.59,12.78,-6.89,235.52,23.31,14:59:52.406,8/28/14,1,1,4102.0639N, 8238.1914W,28.79,24928.10,8
93.49,-3.06,-0.57,10.88,-7.88,233.47,23.31,14:59:52.609,8/28/14,1,1,4102.0639N, 8238.1933W,28.77,24928.00,8
93.10,-3.00,-0.63,10.88,-5.91,229.38,23.89,14:59:52.796,8/28/14,1,1,4102.0634N, 8238.1953W,28.77,24927.90,8
92.70,-2.94,-0.73,11.83,-6.89,229.38,23.31,14:59:52.796,8/28/14,1,1,4102.0634N, 8238.1953W,28.79,24927.90,8
92.29,-2.90,-0.80,13.72,-6.89,229.38,23.31,14:59:52.984,8/28/14,1,1,4102.0629N, 8238.1962W,28.79,24927.70,8
91.88,-2.93,-0.86,11.83,-6.89,227.33,22.73,14:59:52.984,8/28/14,1,1,4102.0629N, 8238.1962W,28.99,24927.70,8
91.47,-2.93,-0.96,12.78,-6.89,228.35,25.63,14:59:53.203,8/28/14,1,1,4102.0625N, 8238.1982W,29.03,24927.70,8
91.05,-3.01,-1.06,12.78,-6.89,226.30,23.31,14:59:53.406,8/28/14,1,1,4102.0625N, 8238.2001W,29.03,24928.20,8
90.64,-3.03,-1.10,11.83,-5.91,227.33,23.31,14:59:53.406,8/28/14,1,1,4102.0625N, 8238.2001W,29.26,24928.20,8
90.23,-3.13,-1.11,10.88,-6.89,225.28,27.37,14:59:53.609,8/28/14,1,1,4102.0625N, 8238.2011W,29.24,24928.20,8
89.82,-3.21,-1.18,11.83,-5.91,224.26,23.31,14:59:53.796,8/28/14,1,1,4102.0615N, 8238.2031W,29.24,24928.10,8
89.43,-3.37,-1.10,11.83,-5.91,223.23,23.31,14:59:53.796,8/28/14,1,1,4102.0615N, 8238.2031W,29.18,24928.10,8
89.04,-3.43,-1.06,12.78,-6.89,224.26,23.31,14:59:54.0,8/28/14,1,1,4102.0615N, 8238.2050W,29.18,24928.00,8
88.69,-3.56,-1.13,11.83,-5.91,226.30,27.95,14:59:54.0,8/28/14,1,1,4102.0615N, 8238.2050W,29.13,24928.00,8
88.36,-3.63,-1.14,11.83,-6.89,227.33,23.31,14:59:54.203,8/28/14,1,1,4102.0610N, 8238.2070W,29.15,24928.40,8
88.06,-3.67,-1.07,11.83,-6.89,228.35,23.31,14:59:54.406,8/28/14,1,1,4102.0605N, 8238.2089W,29.15,24928.30,8
87.80,-3.77,-1.10,11.83,-6.89,231.42,23.31,14:59:54.406,8/28/14,1,1,4102.0605N, 8238.2089W,29.21,24928.30,8
87.58,-3.85,-1.07,11.83,-6.89,234.50,23.89,14:59:54.593,8/28/14,1,1,4102.0600N, 8238.2099W,29.21,24928.30,8
87.41,-3.90,-0.98,12.78,-7.88,237.57,23.31,14:59:54.593,8/28/14,1,1,4102.0600N, 8238.2099W,29.63,24928.30,8
87.30,-3.99,-0.88,12.78,-5.91,239.62,23.31,14:59:54.796,8/28/14,1,1,4102.0590N, 8238.2119W,29.70,24928.20,8
87.24,-3.97,-0.75,12.78,-7.88,241.66,23.31,14:59:55.0,8/28/14,1,1,4102.0585N, 8238.2138W,29.70,24928.10,8
87.24,-3.94,-0.58,12.78,-7.88,244.74,27.37,14:59:55.0,8/28/14,1,1,4102.0585N, 8238.2138W,30.04,24928.10,8
87.33,-3.86,-0.41,12.78,-6.89,245.76,26.21,14:59:55.203,8/28/14,1,1,4102.0581N, 8238.2138W,30.45,24928.10,8
87.53,-3.82,-0.33,12.78,-7.88,247.81,23.31,14:59:55.390,8/28/14,1,1,4102.0576N, 8238.2158W,30.45,24928.00,8
87.89,-3.62,-0.18,12.78,-8.86,250.88,23.31,14:59:55.609,8/28/14,1,1,4102.0566N, 8238.2177W,30.45,24928.00,8
88.60,-3.44,-0.15,13.72,-6.89,253.95,23.89,14:59:55.796,8/28/14,1,1,4102.0561N, 8238.2187W,31.27,24927.90,8
89.15,-3.31,-0.09,14.67,-5.91,256.00,23.31,14:59:56.0,8/28/14,1,1,4102.0556N, 8238.2207W,31.27,24927.90,8
89.79,-3.14,-0.08,14.67,-7.88,253.95,22.73,14:59:56.0,8/28/14,1,1,4102.0556N, 8238.2207W,31.27,24927.90,8
90.52,-3.09,-0.14,13.72,-6.89,253.95,23.31,14:59:56.0,8/28/14,1,1,4102.0556N, 8238.2207W,31.60,24927.90,8
91.33,-2.94,-0.22,14.67,-6.89,254.98,23.31,14:59:56.187,8/28/14,1,1,4102.0551N, 8238.2226W,32.15,24928.20,8
92.21,-2.82,-0.32,15.62,-4.92,258.05,19.25,14:59:56.406,8/28/14,1,1,4102.0541N, 8238.2246W,32.15,24928.10,8
93.15,-2.75,-0.38,13.72,-6.89,252.93,27.95,14:59:56.406,8/28/14,1,1,4102.0541N, 8238.2246W,32.85,24928.10,8
94.13,-2.78,-0.54,13.72,-6.89,253.95,23.31,14:59:56.609,8/28/14,1,1,4102.0537N, 8238.2265W,33.45,24928.10,8
95.13,-2.75,-0.61,14.67,-7.88,253.95,23.31,14:59:56.796,8/28/14,1,1,4102.0527N, 8238.2285W,33.45,24928.40,8
96.13,-2.77,-0.65,15.62,-6.89,253.95,23.31,14:59:56.796,8/28/14,1,1,4102.0527N, 8238.2285W,33.71,24928.40,8
97.11,-2.82,-0.75,13.72,-7.88,250.88,23.31,14:59:56.984,8/28/14,1,1,4102.0522N, 8238.2304W,33.71,24928.30,8
98.04,-2.72,-0.75,12.78,-5.91,249.86,23.89,14:59:56.984,8/28/14,1,1,4102.0522N, 8238.2304W,33.88,24928.30,8
98.89,-2.64,-0.74,13.72,-4.92,250.88,23.31,14:59:57.203,8/28/14,1,1,4102.0517N, 8238.2324W,33.95,24928.30,8
99.69,-2.68,-0.86,12.78,-7.88,246.78,23.31,14:59:57.406,8/28/14,1,1,4102.0512N, 8238.2343W,33.95,24928.30,8
100.41,-2.67,-0.92,13.72,-6.89,245.76,29.11,14:59:57.406,8/28/14,1,1,4102.0512N, 8238.2343W,34.00,24928.30,8
101.05,-2.69,-0.94,12.78,-6.89,243.71,23.31,14:59:57.609,8/28/14,1,1,4102.0507N, 8238.2353W,34.06,24928.30,8
101.60,-2.66,-0.99,13.72,-6.89,245.76,23.31,14:59:57.796,8/28/14,1,1,4102.0502N, 8238.2382W,34.06,24928.20,8
102.04,-2.64,-0.94,13.72,-5.91,243.71,23.31,14:59:57.796,8/28/14,1,1,4102.0502N, 8238.2382W,34.12,24928.20,8
102.37,-2.64,-0.83,13.72,-6.89,242.69,25.63,14:59:58.0,8/28/14,1,1,4102.0493N, 8238.2402W,34.12,24928.20,8
102.60,-2.69,-0.81,11.83,-6.89,239.62,23.31,14:59:58.0,8/28/14,1,1,4102.0493N, 8238.2402W,34.15,24928.20,8
102.73,-2.67,-0.80,13.72,-5.91,240.64,23.31,14:59:58.203,8/28/14,1,1,4102.0493N, 8238.2412W,34.20,24928.40,8
102.74,-2.59,-0.72,14.67,-5.91,237.57,23.31,14:59:58.406,8/28/14,1,1,4102.0483N, 8238.2431W,34.20,24928.40,8
102.66,-2.53,-0.74,12.78,-5.91,234.50,27.37,14:59:58.406,8/28/14,1,1,4102.0483N, 8238.2431W,34.21,24928.40,8
102.48,-2.45,-0.76,12.78,-6.89,233.47,23.31,14:59:58.593,8/28/14,1,1,4102.0473N, 8238.2431W,33.94,24928.60,8
102.20,-2.30,-0.80,12.78,-6.89,231.42,23.31,14:59:58.796,8/28/14,1,1,4102.0468N, 8238.2441W,33.94,24928.60,8
